600, Andorra    oficialmente o principado de  também chamado de principado dos vales de  é um microestado soberano sem litoral no sudoeste da europa localizado nas montanhas orientais dos pireneus e limitado pela espanha e frança 
612, Média aritmética em matemática e estatística o  ênfase na terceira sílaba de aritmética ou simplesmente o ou média quando o contexto é claro é a soma de uma coleção de números dividida pelo número de números na coleção 
615, Conferência de futebol americano o  afc é um dos dois da liga nacional  nfl o mais alto nível profissional dos estados unidos 
620, Fazenda de animais é uma novela alegórica de George Orwell publicada pela primeira vez na Inglaterra em 17 de agosto de 1945 
621, Anfíbio são vertebrados tetrápodes ectotérmicos da classe anfíbios 
624, Alasca  é um u s estado localizado no extremo noroeste da américa do norte 
627, Agricultura ou agricultura é o cultivo e criação de animais plantas e fungos para alimentação fibras biocombustíveis plantas medicinais e outros produtos usados ​​para sustentar e melhorar a vida humana 
628, Aldous Huxley leonard  26 de julho de 1894 - 22 de novembro de 1963 foi um escritor romancista filósofo e membro proeminente da família inglesa 
633, Algas  singular  é um termo informal para um grupo grande e diversificado de organismos fotossintéticos que não estão necessariamente intimamente relacionados e portanto é polifilético 
634, Análise de variação  anova é uma coleção de modelos estatísticos usados ​​para analisar as diferenças entre as médias dos grupos e seus procedimentos associados  como variação entre e entre grupos desenvolvida pelo estatístico e biólogo evolutivo Ronald Fisher 
639, Alcano em química orgânica um alcano ou parafina  um nome histórico que também tem outros significados é um hidrocarboneto saturado acíclico 
643, Tribunal de Apelação um  comumente chamado de tribunal de apelações de apelações  inglês americano recurso  inglês britânico de segunda instância ou tribunal de segunda instância é qualquer lei que tenha poderes para ouvir uma apelação de um julgamento ou outro tribunal inferior 
651, América a bela  é uma canção patriótica americana 
653, Tecnologia assistiva é um termo abrangente que inclui dispositivos assistivos adaptativos e de reabilitação para pessoas com deficiência e também inclui o processo usado para selecioná-los localizá-los e usá-los 
655, Ábaco o ábaco ou ábaco  plural também chamado de quadro de contagem é uma ferramenta de cálculo que estava em uso na Europa China e Rússia séculos antes da adoção do sistema numérico hindu-arábico escrito 
656, Ácido an é uma molécula ou íon capaz de doar um hidrônio  próton ou íon hidrogênio h ou alternativamente capaz de formar uma ligação covalente com um par de elétrons  um ácido de Lewis 
657, Asfalto  também conhecido como betume  é uma forma líquida ou semi-sólida pegajosa preta e altamente viscosa de petróleo 
659, Instituto Nacional Americano de Padrões o  ansi  é uma organização privada sem fins lucrativos que supervisiona o desenvolvimento de consenso voluntário para produtos serviços processos sistemas e pessoal nos estados unidos 
662, Apolo 11 foi o voo espacial que pousou os dois primeiros humanos na lua 
663, Apolo 8  a segunda missão de voo espacial humano no programa espacial dos Estados Unidos foi lançada em 21 de dezembro de 1968 e se tornou a primeira espaçonave tripulada a deixar a órbita terrestre alcançar a lua da Terra orbitá-la e retornar com segurança à Terra 
664, Astronauta um ou cosmonauta  é uma pessoa treinada por um programa de voo espacial humano para comandar pilotar ou servir como membro da tripulação de uma nave espacial 
665, Uma proposta modesta por impedir que os filhos de pessoas pobres sejam um fardo para seus pais ou país e para torná-los benéficos para o público comumente referido como  é um ensaio satírico juvenal escrito e publicado anonimamente por jonathan swift em 1729 
666, Metal alcalino os s são um grupo  coluna na tabela periódica que consiste nos elementos químicos lítio  li sódio  na potássio  k rubídio  rb césio  cs e frâncio  fr 
670, Alfabeto an é um conjunto padrão de letras  símbolos básicos escritos ou grafemas que é usado para escrever uma ou mais línguas com base no princípio geral de que as letras representam fonemas  sons significativos básicos da língua falada 
673, Número atômico o próton ou  símbolo z de um elemento químico é o número de prótons encontrados no núcleo de um átomo 
674, Anatomia é o ramo da biologia preocupado com o estudo da estrutura dos organismos e suas partes 
675, Afirmando o consequente  às vezes chamado de erro inverso falácia do inverso ou confusão de necessidade e suficiência é uma falácia formal de inferir o inverso da declaração original 
676, Andrei Tarkovsky arsenyevich  4 de abril de 1932 – 29 de dezembro de 1986 foi um cineasta escritor editor de cinema teórico de cinema diretor de teatro e ópera soviético 
680, Aardvark o   orycteropus afer é um mamífero noturno de tamanho médio escavador nativo da África 
681, Lobo-da-terra o  proteles cristata é um pequeno mamífero insetívoro nativo do leste e sul da África 
682, Adobe    é um material de construção feito de terra e muitas vezes de material orgânico 
683, Aventura an é uma experiência excitante ou incomum 
689, Ásia  é o maior e mais populoso continente da Terra localizado principalmente nos hemisférios leste e norte e compartilha a massa continental da eurásia com o continente europeu e compartilha a massa continental da afro-eurásia com a europa e a África 
690, Aruba    é um país constituinte do reino dos Países Baixos no mar do Caribe meridional localizado a oeste da parte principal das Pequenas Antilhas e ao norte da costa da Venezuela 
691, Artigos da Confederação a  formalmente a união perpétua foi um acordo entre os 13 estados originais dos estados unidos da américa que serviu como sua primeira constituição 
698, oceano Atlântico o é o segundo maior do mundo com uma área total de cerca de  
700, Arthur Schopenhauer  22 de fevereiro de 1788 – 21 de setembro de 1860 foi um filósofo alemão 
701, Angola  oficialmente a República de   Kikongo Kimbundu e Umbundu República de Ngola é um país da África do Sul 
704, Demografia de Angola este artigo é sobre as características da população de angola incluindo densidade populacional etnia nível de educação saúde da população situação econômica filiações religiosas e outros aspectos da população 
705, Política de Angola desde a adoção de uma nova constituição em 2010 o processo ocorre no quadro de uma república presidencialista em que o presidente é chefe de estado e chefe de governo e de um sistema multipartidário 
706, Economia de Angola o é um dos que mais crescem no mundo com um crescimento médio anual do PIB de 11 1% entre 2001 e 2010 
709, Forças Armadas Angolanas the  portuguese forças armadas angolanas or faa are the military of angola 
713, Android  robô  an é um robô humanóide ou organismo sintético projetado para se parecer e agir como um humano especialmente um com um corpo semelhante à carne 
717, Alberta  é uma província ocidental do Canadá 
734, Actinopterygii  ou os peixes com nadadeiras raiadas constituem uma classe ou subclasse dos peixes ósseos 
736, Albert Einstein   14 de março de 1879 – 18 de abril de 1955 foi um físico teórico nascido na Alemanha 
737, Afeganistão  pashtodari  pashto afġānistān  dari afġānestān  oficialmente a República Islâmica do Afeganistão é um país sem litoral localizado no sul da Ásia e na Ásia Central 
738, Albânia     oficialmente a república de   é um país do sudeste europeu 
740, Alá    é a palavra árabe para deus nas religiões abraâmicas 
746, Azerbaijão    oficialmente a república de  é um país da região do sul do cáucaso situado na encruzilhada do sudoeste asiático e sudeste europeu 
748, Astronomia amadora é um hobby cujos participantes gostam de observar o céu e a abundância de objetos encontrados nele a olho nu binóculos ou telescópios 
751, Aikido O objetivo de ueshiba era criar uma arte que os praticantes pudessem usar para se defender e ao mesmo tempo proteger seu atacante de lesões 
752, Arte é uma gama diversificada de atividades humanas na criação de artefatos visuais auditivos ou performáticos  obras de arte expressando a habilidade imaginativa ou técnica do autor destinados a serem apreciados por sua beleza ou poder emocional 
764, Agnostida é uma ordem de artrópodes que se desenvolveu pela primeira vez perto do final do período cambriano inicial e prosperou durante o cambriano médio 
765, Aborto é o término da gravidez pela remoção de um feto ou embrião antes que ele possa sobreviver fora do útero 
771, Guerra Revolucionária Americana o  17751783 também conhecido como o da independência foi um global que começou como um conflito entre a Grã-Bretanha e suas treze colônias que declararam independência como Estados Unidos da América 
772, Ampere o  símbolo a muitas vezes abreviado para amp é a unidade básica de corrente elétrica no sistema internacional de unidades  si 
775, Algoritmo em matemática e ciência da computação um   é uma sequência independente de ações a serem executadas 
777, Planta anual an é um que completa seu ciclo de vida desde a germinação até a produção da semente dentro de um ano e depois morre 
782, Colutório bochechos bochechos bochechos bochechos ou banhos bucais é um líquido que é retido na boca passivamente ou emborrachado ao redor da boca por contração dos músculos periorais eou movimento da cabeça podendo ser gargarejo quando a cabeça é inclinada para trás e o líquido borbulhou no fundo da boca 
783, Alexandre o grande iii da Macedônia  2021 de julho de 356 aC – 1011 de junho de 323 aC comumente conhecido como  alexandros ho mégas foi um rei  basileus do antigo reino grego da Macedônia e membro da a dinastia argeada 
784, Alfred Korzybski habdank skarbek  3 de julho de 1879 – 1 de março de 1950 foi um acadêmico independente polonês-americano que desenvolveu um campo chamado semântica geral que ele via como distinto e mais abrangente do que o campo da semântica 
785, Asteróides  jogo de vídeo  é um jogo de tiro espacial arcade lançado em novembro de 1979 pela atari inc e projetado por lyle rains ed logg e dominic walsh 
786, Espargos  lírios asparagóides é uma ordem de plantas em sistemas de classificação modernos como o grupo de filogenia das angiospermas  apg e a teia de filogenia das angiospermas 
787, Alismatales os  alismatids são uma ordem de plantas com flores incluindo cerca de 4500 espécies 
788, Apiales são uma ordem de plantas com flores 
789, Asterales é uma ordem de plantas com flores dicotiledôneas que inclui a grande família asteraceae  ou compositae conhecida por flores compostas feitas de floretes e dez famílias relacionadas às asteraceae 
791, Asteróide são planetas menores especialmente os do sistema solar interno 
798, Áries  constelação  é uma das constelações do zodíaco 
799, Aquário  constelação  é uma constelação do zodíaco situada entre capricornus e peixes 
800, Anime os primeiros japoneses comerciais datam de 1917 e a produção japonesa desde então continuou a aumentar de forma constante 
802, Ancara    anteriormente conhecida como ancyra e angora é a capital da república da turquia 
803, árabe  ou ou  é um complexo de língua semítica central que surgiu pela primeira vez na Idade do Ferro noroeste da Arábia e agora é a língua franca do mundo 
808, Alfred Hitchcock sir joseph  13 de agosto de 1899 - 29 de abril de 1980 foi um diretor e produtor de cinema inglês e americano conhecido como o mestre do suspense 
824, Línguas altaicas  é uma família proposta da eurásia central e da sibéria agora amplamente vista como desacreditada 
840, Axioma da escolha em matemática o  ou ac é uma teoria dos conjuntos equivalente à afirmação de que o produto cartesiano de uma coleção de conjuntos não vazios é não vazio 
841, Átila  ou  fl 
842, Mar Egeu o    é uma enseada alongada do mediterrâneo localizada entre as penínsulas grega e anatólia ou seja entre os continentes da grécia e da turquia 
843, Laranja Mecânica  romance  é um romance distópico de Anthony Burgess publicado em 1962 
844, Amsterdã   é a capital e município mais populoso do reino dos Países Baixos 
848, Audi  é um fabricante de automóveis alemão que projeta projeta produz comercializa e distribui veículos de luxo 
849, Aeronave an é uma máquina que é capaz de voar ganhando apoio do ar 
851, Alfred nobel bernhard   21 de outubro de 1833 – 10 de dezembro de 1896 foi um químico engenheiro inventor empresário e filantropo sueco 
852, Alexander Graham Bell  3 de março de 1847 - 2 de agosto de 1922 foi um cientista inventor engenheiro e inovador escocês que é creditado com a patente do primeiro telefone prático 
854, Anatólia  grego antigo   de   – leste ou  sun rise no moderno  na geografia conhecida como Ásia menor  grego antigo   – pequena ásia no moderno  peru asiático península da Anatólia ou planalto da Anatólia é a protuberância mais ocidental da Ásia que compõe a maioria da Turquia moderna 
856, Apple Inc  é uma empresa multinacional americana de tecnologia com sede em cupertino califórnia que projeta desenvolve e vende eletrônicos de consumo software de computador e serviços online 
857, Aberdeenshire  é uma das 32 áreas do conselho da Escócia 
863, guerra civil Americana o foi travado nos estados unidos de 1861 a 1865 
864, Andy Warhol  nascido andrew warhola 6 de agosto de 1928 – 22 de fevereiro de 1987 foi um artista diretor e produtor americano que foi uma figura de destaque no movimento de arte visual conhecido como pop art 
868, Alp Arslan  honorífico em turco que significa leão heróico em nome completo diya ad-dunya wa ad-din adud ad-dawlah abu shuja muhammad ibn dawud 20 de janeiro de 1029 – 15 de dezembro de 1072 nome real muhammad bin dawud chaghri  foi o segundo sultão do império seljúcida e bisneto de seljúcida o homônimo fundador da dinastia 
869, Instituto Americano de Cinema o  afi é uma organização que educa cineastas e homenageia a herança das artes cinematográficas nos estados unidos 
872, Akira Kurosawa entrou na indústria cinematográfica japonesa em 1936 após um breve período como pintor 
874, Antigo Egito foi uma civilização do nordeste da África concentrada ao longo do curso inferior do rio Nilo no local que hoje é o país Egito 
876, Doença do neurônio motor a  mnd é qualquer um dos vários distúrbios neurológicos que afetam seletivamente os neurônios as células que controlam os músculos voluntários do corpo 
877, Branco an  pronunciado ou  é um tipo de sistema de escrita em que cada símbolo representa uma consoante deixando ao leitor a vogal apropriada 
878, Abugida an  do geez አቡጊዳ abugida ou alfassilabário também conhecido como avugida é um sistema de escrita segmental em que as sequências consoante-vogal são escritas como uma unidade cada unidade é baseada em uma letra consoante e vogal notação é secundária 
880, ABBA  foi um grupo pop sueco formado em Estocolmo em 1972 pelos membros agnetha fältskog björn ulvaeus benny andersson e anni-frid lyngstad 
888, A E van Vogt Alfred Elton  26 de abril de 1912 – 26 de janeiro de 2000 foi um autor de ficção científica nascido no Canadá considerado um dos mais populares influentes e complexos praticantes de meados do século XX a chamada era de ouro do gênero 
890, Anna Kournikova sergeyevna  nascido em 7 de junho de 1981 é um ex-tenista profissional russo 
892, Alfons Maria Jacob  2 de julho de 1884 em AschaffenburgBaviera – 17 de outubro de 1931 em Hamburgo foi um neurologista alemão que trabalhou no campo da neuropatologia 
894, Agnosticismo é a visão de que a existência de deus ou do sobrenatural é desconhecida ou incognoscível 
896, Argônio é um elemento químico com símbolo ar e número atômico 18 
897, Arsênico é um elemento químico com símbolo como e número atômico 33 
898, Antimônio é um elemento químico com símbolo sb  de  e número atômico 51 
899, Actínio é um elemento químico com símbolo ac e número atômico 89 
900, Amerício é um elemento químico radioativo com símbolo am e número atômico 95 
901, Astatine é um elemento químico radioativo com símbolo em e número atômico 85 
902, Átomo átomo da palavra grega atomos que significa indivisível foi concebido há cerca de 2 400 anos por um homem grego chamado Demócrito 
903, Terra arável  do latim arabilis capaz de ser arado é de acordo com uma definição capaz de ser arado e usado para cultivar 
904, Alumínio ou o alumínio é um elemento químico com símbolo al e número atômico 13 
909, Comunhão Anglicana a é uma associação internacional de igrejas autônomas composta pela igreja da Inglaterra e igrejas nacionais e regionais  províncias na íntegra 
911, Arquipélago um   às vezes chamado de grupo de ilhas ou cadeia de ilhas é uma cadeia aglomerado ou coleção de ilhas ou às vezes um mar contendo um pequeno número de ilhas espalhadas 
914, Autor an é estritamente definido como o criador de qualquer obra escrita e portanto também pode ser descrito como um escritor  com qualquer distinção sendo principalmente uma implicação de que an é um escritor de uma ou mais obras importantes como livros ou peças 
915, Andrey Markov  andrei andreyevich  em obras mais antigas também se escreve markoff  14 de junho de 1856 s s 
921, Angústia significa medo ou ansiedade  angústia é seu equivalente latino e ansioso ansiedade são de origem semelhante 
922, Ansiedade É uma emoção caracterizada por um estado desagradável de agitação interna muitas vezes acompanhado por comportamento nervoso como andar de um lado para o outro queixas somáticas e ruminação 
928, Axioma um postulado ou é uma afirmação que é tida como verdadeira para servir de premissa ou ponto de partida para raciocínios e argumentos adicionais 
929, Alfa  maiúsculas minúsculas álfa álfa é a primeira letra do alfabeto grego 
930, Alvin Toffler  4 de outubro de 1928 – 27 de junho de 2016 foi um escritor e futurista americano conhecido por seus trabalhos que discutem as tecnologias modernas incluindo a revolução digital e a revolução da comunicação com ênfase em seus efeitos nas culturas em todo o mundo 
931, O incrível Homem Aranha é uma série de quadrinhos americana publicada pela Marvel Comics apresentando aventuras do super-herói fictício Homem-Aranha 
951, Antígua e Barbuda   é um estado soberano nas américas situado entre o mar do caribe e o oceano atlântico 
953, Agincourt  historicamente agincourt em inglês é uma comuna no departamento de pas-de-calais no norte da França 
954, Albert Speer berthold konrad hermann  19 de março de 1905 - 1 de setembro de 1981 foi um arquiteto alemão que foi durante a maior parte da segunda guerra mundial ministro de armamentos e produção bélica do reich para a alemanha nazista 
956, Asteraceae ou compositae  comumente referida como a família de aster margarida composta ou girassol é uma família muito grande e difundida de plantas com flores  angiospermae 
957, Apiaceae ou umbelliferae é uma família de plantas com flores principalmente aromáticas com o nome do gênero tipo apium e comumente conhecido como a família de aipo cenoura ou salsa 
958, Axônio an  do grego ἄξων áxōn eixo é uma projeção longa e delgada de uma célula nervosa ou neurônio que normalmente conduz impulsos elétricos para longe do corpo celular do neurônio 
960, alfabeto aramaico o antigo é adaptado do fenício e tornou-se distinto dele no século VIII aC 
966, tiro americano  é uma tradução de uma frase da crítica de cinema francesa plan américain e refere-se a um filme de médio-longo  joelho de um grupo de personagens que são dispostos de forma que todos sejam visíveis para a câmera 
969, Ataxia é um sinal neurológico que consiste na falta de coordenação voluntária dos movimentos musculares que inclui anormalidade na marcha 
972, Abdul Alhazred | é um personagem fictício criado pelo escritor de terror americano h pág lovecraft 
974, Ada Lovelace augusta king-noel condessa de  née byron 10 de dezembro de 1815 - 27 de novembro de 1852 foi uma matemática e escritora inglesa conhecida principalmente por seu trabalho no computador mecânico de propósito geral proposto por Charles Babbage o motor analítico 
980, August Derleth william  24 de fevereiro de 1909 - 4 de julho de 1971 foi um escritor e antólogo americano 
981, Alpes os       são o sistema de cordilheiras mais altas e extensas que se encontra inteiramente na Europa estendendo-se aproximadamente por oito países alpinos Áustria França Alemanha Itália Liechtenstein Mônaco Eslovênia e Suíça 
983, Albert Camus  7 de novembro de 1913 – 4 de janeiro de 1960 foi um filósofo escritor e jornalista francês 
984, Agatha Christie dame mary clarissa christie lady mallowan dbe  née miller 15 de setembro de 1890 – 12 de janeiro de 1976 foi uma romancista policial contista e dramaturga inglesa 
986, A praga  francês la peste é um romance de albert camus publicado em 1947 que conta a história de uma cidade argelina francesa arrebatadora de orã 
988, Ética aplicada é o ramo que se preocupa com a análise de questões morais particulares na vida privada e pública 
991, Valor absoluto em matemática o ou módulo de um número real é o não-negativo de independentemente do seu sinal 
993, Sinal analógico an é qualquer contínuo para o qual a característica variável no tempo  variável de é uma representação de alguma outra quantidade variável no tempo isto é análoga a outro sinal variável no tempo 
994, Arecales é uma ordem de plantas com flores 
1000, Hercule Poirot   é uma detetive fictícia belga criada por agatha christie 
1002, Miss Marple Jane Marple geralmente referida como  é uma personagem fictícia que aparece em 12 dos romances policiais de Agatha Christie e em 20 contos 
1004, abril é o quarto mês do ano no calendário gregoriano o quinto no início do juliano e o primeiro mês a ter a duração de 30 dias 
1005, Agosto é o oitavo mês do ano nos calendários juliano e gregoriano caindo entre julho e setembro e o quinto mês a ter a duração de 31 dias 
1006, Arão  ou  é profeta sumo sacerdote e irmão de Moisés nas religiões abraâmicas  irmão mais velho no caso do judaísmo 
1014, Álcool em química an é qualquer composto orgânico no qual o grupo funcional hidroxila  –oh está ligado a um átomo de carbono saturado 
1016, Ilha Achill   no condado de mayo é o maior ao largo da costa da irlanda e situa-se ao largo da costa oeste 
1017, Allen Ginsberg irwin  3 de junho de 1926 – 5 de abril de 1997 foi um poeta americano de origem judaica e uma das principais figuras tanto da geração beat dos anos 1950 quanto da contracultura que logo se seguiria 
1018, Campo algebricamente fechado em álgebra abstrata um f contém uma raiz para cada polinômio não constante em f[x] o anel de polinômios na variável x com coeficientes em f 
1020, Anatoly Karpov yevgenyevich  nascido em 23 de maio de 1951 é um grande mestre de xadrez russo e ex-campeão mundial 
1022, Automobilismo  também conhecido como automobilismo automobilismo ou automobilismo é um esporte que envolve o uso de automóveis para competição 
1023, Anarcocapitalismo é uma filosofia política e escola de pensamento anarquista que defende a eliminação do estado em favor da autopropriedade propriedade privada e livre mercado 
1028, Aristófanes  ou    c 446 – c 386 aC filho de philippus do deme kydathenaion  foi um dramaturgo cômico da antiga Atenas 
1029, Albert Schweitzer  om  14 de janeiro de 1875 – 4 de setembro de 1965 foi um teólogo organista escritor humanitário filósofo e médico franco-alemão 
1030, Escola Austríaca o é um pensamento econômico que se baseia no individualismo metodológico – a concepção de que os fenômenos sociais resultam das motivações e ações dos indivíduos 
1032, Abscesso an  é uma coleção de pus que se acumulou no tecido do corpo 
1038, Aarhus  oficialmente escrito århus de 1948 até 31 de dezembro de 2010 é a segunda maior cidade da Dinamarca e a sede do município 
1043, Peixe-caverna do norte o peixe-cego amblyopsis spelaea é encontrado em cavernas em kentucky e no sul de indiana 
1051, Alexis Carrel  28 de junho de 1873 – 5 de novembro de 1944 foi um cirurgião e biólogo francês que recebeu o prêmio nobel de fisiologia ou medicina em 1912 por técnicas pioneiras de sutura vascular 
1055, Dia de todas as Almas no cristianismo comemora as almas as santas almas ou os fiéis defuntos isto é o dos cristãos que morreram 
1057, Anatole França   nascido   16 de abril de 1844 – 12 de outubro de 1924 foi um poeta jornalista e romancista francês 
1058, André Gide paul guillaume  22 de novembro de 1869 - 19 de fevereiro de 1951 foi um autor francês e vencedor do prêmio nobel de literatura em 1947 por seus escritos abrangentes e artisticamente significativos nos quais os problemas e condições humanas foram apresentados com um amor destemido pela verdade e aguçada percepção psicológica 
1064, Amêndoa a doce ameixa  sin 
1069, Demografia de Antígua e Barbuda este artigo é sobre as características da população de e barbuda incluindo densidade populacional etnia afiliações religiosas e outros aspectos da população 
1070, Política de Antígua e Barbuda o ocorre no quadro de uma monarquia democrática representativa parlamentar unitária em que o soberano e é o chefe de Estado nomeando um governador-geral para atuar como representante do vice-rei na nação 
1078, Antissemitismo  também escrito anti-semitismo ou anti-semitismo é hostilidade preconceito ou discriminação contra judeus 
1081, Economia do Azerbaijão tem uma que completou sua transição pós-soviética para uma grande base petrolífera  com a conclusão do oleoduto baku-tbilisi-ceyhan de uma onde o Estado desempenhou o papel principal 
1082, Geografia do Azerbaijão está situado na região do Cáucaso da Eurásia 
1087, Relações Exteriores do Azerbaijão é membro das nações unidas do movimento não alinhado da organização para a segurança e cooperação na europa da parceria da otan para a paz do conselho de parceria euro-atlântica da organização mundial da saúde do banco europeu para reconstrução e desenvolvimento o conselho da europa tratado cfe a comunidade das democracias o fundo monetário internacional e o banco mundial 
1091, Geografia da Armênia é um país sem litoral na região da transcaucásia entre os mares Negro e Cáspio limitado ao norte e leste pela Geórgia e Azerbaijão e ao sul e oeste pelo Irã e Turquia 
1092, Demografia da Armênia o é sobre as características da população da Armênia incluindo crescimento populacional densidade populacional etnia nível de educação saúde situação econômica afiliações religiosas e outros aspectos da população 
1130, Avicena ou ibn sīnā  – junho de 1037 foi um polímata persa que é considerado um dos pensadores e escritores mais importantes da era de ouro islâmica 
1134, Análise é o processo de quebrar um tópico ou substância complexa em partes menores para obter uma melhor compreensão do mesmo 
1135, Abner Doubleday  26 de junho de 1819 26 de janeiro de 1893 foi um oficial de carreira do exército dos estados unidos e general da união na guerra civil americana 
1140, Modulação de amplitude  am é uma técnica usada em comunicação eletrônica mais comumente para transmitir informações por meio de uma onda portadora de rádio 
1141, Augustin-Jean Fresnel    10 de maio de 1788 – 14 de julho de 1827 foi um engenheiro e físico francês que contribuiu significativamente para o estabelecimento da teoria da óptica ondulatória 
1143, Abade abade que significa pai é um título eclesiástico dado ao chefe masculino de um mosteiro em várias tradições incluindo o cristianismo 
1144, Ardipithecus é um gênero de hominídeo extinto que viveu durante o final do mioceno e início do plioceno na depressão distante etiópia 
1146, linha de montagem an é um processo de fabricação  na maioria das vezes chamado de montagem progressiva no qual as peças  geralmente peças intercambiáveis são adicionadas à medida que o semi-acabado se move de estação de trabalho para estação de trabalho onde as peças são adicionadas em sequência até a produção final 
1148, Adelaide   é a capital do estado do sul da austrália e a quinta cidade mais populosa da austrália 
1158, Número algébrico an é qualquer complexo que é raiz de um polinômio diferente de zero em uma variável com coeficientes racionais  ou equivalentemente – limpando denominadores – com coeficientes inteiros 
1160, Automorfismo em matemática an é um isomorfismo de um objeto matemático para si mesmo 
1162, Acordeão  do século 19 alemão akkordeon de akkord - acorde musical concórdia de sons são uma família de instrumentos musicais em forma de caixa do tipo aerofone de palheta livre movido a fole coloquialmente referido como um squeezebox 
1164, Inteligência artificial  ai também inteligência de máquina mi é exibido por máquinas em vez de humanos ou outros animais  inteligência natural ni 
1167, Filosofia antiga esta página lista alguns links para  
1168, Anaximandro  anaximandros foi um filósofo grego pré-socrático que viveu em Miletus uma cidade de Ionia  na Turquia moderna 
1170, Arquiteto an é alguém que planeja projeta e revisa a construção de edifícios 
1171, Abreviação an  do latim brevis que significa curto é uma forma abreviada de uma palavra ou frase 
1174, Afrodite   afrodite é a deusa grega do amor da beleza do prazer e da procriação 
1176, Relação antisimétrica em matemática um binário r em um conjunto x é anti-simétrico se não houver um par de elementos distintos de x cada um dos quais é de r para o outro 
1177, Aleister Crowley  nascido Edward alexander Crowley 12 de outubro de 1875 – 1 de dezembro de 1947 foi um ocultista inglês mago cerimonial poeta pintor romancista e alpinista 
1178, Vida após a morte o  também referido como vida após a morte ou o futuro é a crença de que uma parte essencial da identidade ou consciência de um indivíduo continua a existir após a morte do corpo 
1181, Astrometria é o ramo da astronomia que envolve medições precisas das posições e movimentos das estrelas e outros corpos celestes 
1182, Atena  grego ático  athēnā ou  athēnaia épico  athēnaiē dórico  athānā ou athene  iônico  athēnē muitas vezes dado o epíteto pallas    é a deusa da sabedoria artesanato e guerra na religião e mitologia gregas antigas 
1187, Liga an é uma mistura de metais ou uma mistura de um metal e outro elemento 
1193, Agrarianismo é uma filosofia social ou filosofia política que valoriza a sociedade rural como superior à sociedade urbana o agricultor independente como superior ao trabalhador assalariado e vê a agricultura como um modo de vida que pode moldar os valores sociais ideais 
