1030, o é um pensamento econômico que se baseia no individualismo metodológico – a concepção de que os fenômenos sociais resultam das motivações e ações dos indivíduos 
1032, an  é uma coleção de pus que se acumulou no tecido do corpo 
1038,  oficialmente escrito århus de 1948 até 31 de dezembro de 2010 é a segunda maior cidade da Dinamarca e a sede do município 
1043, o peixe-cego amblyopsis spelaea é encontrado em cavernas em kentucky e no sul de indiana 
1051,  28 de junho de 1873 – 5 de novembro de 1944 foi um cirurgião e biólogo francês que recebeu o prêmio nobel de fisiologia ou medicina em 1912 por técnicas pioneiras de sutura vascular 
1055, no cristianismo comemora as almas as santas almas ou os fiéis defuntos isto é o dos cristãos que morreram 
1057,   nascido   16 de abril de 1844 – 12 de outubro de 1924 foi um poeta jornalista e romancista francês 
1058, paul guillaume  22 de novembro de 1869 - 19 de fevereiro de 1951 foi um autor francês e vencedor do prêmio nobel de literatura em 1947 por seus escritos abrangentes e artisticamente significativos nos quais os problemas e condições humanas foram apresentados com um amor destemido pela verdade e aguçada percepção psicológica 
1064, a doce ameixa  sin 
1069, este artigo é sobre as características da população de e barbuda incluindo densidade populacional etnia afiliações religiosas e outros aspectos da população 
1070, o ocorre no quadro de uma monarquia democrática representativa parlamentar unitária em que o soberano e é o chefe de Estado nomeando um governador-geral para atuar como representante do vice-rei na nação 
1078,  também escrito anti-semitismo ou anti-semitismo é hostilidade preconceito ou discriminação contra judeus 
1081, tem uma que completou sua transição pós-soviética para uma grande base petrolífera  com a conclusão do oleoduto baku-tbilisi-ceyhan de uma onde o Estado desempenhou o papel principal 
1082, está situado na região do Cáucaso da Eurásia 
1087, é membro das nações unidas do movimento não alinhado da organização para a segurança e cooperação na europa da parceria da otan para a paz do conselho de parceria euro-atlântica da organização mundial da saúde do banco europeu para reconstrução e desenvolvimento o conselho da europa tratado cfe a comunidade das democracias o fundo monetário internacional e o banco mundial 
1091, é um país sem litoral na região da transcaucásia entre os mares Negro e Cáspio limitado ao norte e leste pela Geórgia e Azerbaijão e ao sul e oeste pelo Irã e Turquia 
1092, o é sobre as características da população da Armênia incluindo crescimento populacional densidade populacional etnia nível de educação saúde situação econômica afiliações religiosas e outros aspectos da população 
1130, ou ibn sīnā  – junho de 1037 foi um polímata persa que é considerado um dos pensadores e escritores mais importantes da era de ouro islâmica 
1134, é o processo de quebrar um tópico ou substância complexa em partes menores para obter uma melhor compreensão do mesmo 
1135,  26 de junho de 1819 26 de janeiro de 1893 foi um oficial de carreira do exército dos estados unidos e general da união na guerra civil americana 
1140,  am é uma técnica usada em comunicação eletrônica mais comumente para transmitir informações por meio de uma onda portadora de rádio 
1141,    10 de maio de 1788 – 14 de julho de 1827 foi um engenheiro e físico francês que contribuiu significativamente para o estabelecimento da teoria da óptica ondulatória 
1143, abade que significa pai é um título eclesiástico dado ao chefe masculino de um mosteiro em várias tradições incluindo o cristianismo 
1144, é um gênero de hominídeo extinto que viveu durante o final do mioceno e início do plioceno na depressão distante etiópia 
1146, an é um processo de fabricação  na maioria das vezes chamado de montagem progressiva no qual as peças  geralmente peças intercambiáveis são adicionadas à medida que o semi-acabado se move de estação de trabalho para estação de trabalho onde as peças são adicionadas em sequência até a produção final 
1148,   é a capital do estado do sul da austrália e a quinta cidade mais populosa da austrália 
1158, an é qualquer complexo que seja raiz de um polinômio diferente de zero em uma variável com coeficientes racionais  ou equivalentemente – limpando denominadores – com coeficientes inteiros 
1160, em matemática an é um isomorfismo de um objeto matemático para si mesmo 
1162,  do século 19 alemão akkordeon de akkord - acorde musical concórdia de sons são uma família de instrumentos musicais em forma de caixa do tipo aerofone de palheta livre movido a fole coloquialmente referido como um squeezebox 
1164,  ai também inteligência de máquina mi é exibido por máquinas em vez de humanos ou outros animais  inteligência natural ni 
1167, esta página lista alguns links para  
1168,  anaximandros foi um filósofo grego pré-socrático que viveu em Miletus uma cidade de Ionia  na Turquia moderna 
1170, an é alguém que planeja projeta e revisa a construção de edifícios 
1171, an  do latim brevis que significa curto é uma forma abreviada de uma palavra ou frase 
1174,   afrodite é a deusa grega do amor da beleza do prazer e da procriação 
1176, em matemática um binário r em um conjunto x é anti-simétrico se não houver um par de elementos distintos de x cada um dos quais é de r para o outro 
1177,  nascido Edward alexander Crowley 12 de outubro de 1875 – 1 de dezembro de 1947 foi um ocultista inglês mago cerimonial poeta pintor romancista e alpinista 
1178, o  também referido como vida após a morte ou o futuro é a crença de que uma parte essencial da identidade ou consciência de um indivíduo continua a existir após a morte do corpo 
1181, é o ramo da astronomia que envolve medições precisas das posições e movimentos das estrelas e outros corpos celestes 
1182,  grego ático  athēnā ou  athēnaia épico  athēnaiē dórico  athānā ou athene  iônico  athēnē muitas vezes dado o epíteto pallas    é a deusa da sabedoria artesanato e guerra na religião e mitologia gregas antigas 
1187, an é uma mistura de metais ou uma mistura de um metal e outro elemento 
1193, é uma filosofia social ou filosofia política que valoriza a sociedade rural como superior à sociedade urbana o agricultor independente como superior ao trabalhador assalariado e vê a agricultura como um modo de vida que pode moldar os valores sociais ideais 
1196, na geometria plana an é a figura formada por dois raios chamados de lados do ângulo compartilhando um ponto final comum chamado de vértice do ângulo 
1198, é a ciência interdisciplinar que lida com o estudo de todas as ondas mecânicas em gases líquidos e sólidos incluindo tópicos como vibração som ultra-som e infra-som 
1200, é o campo que estuda como um sistema isolado de elétrons e um núcleo 
1201,  asl é um natural que serve como o predominante das comunidades surdas nos estados unidos e na maioria do canadá anglófono 
1202, em computação um é qualquer pequeno aplicativo que executa uma tarefa específica que é executada dentro do escopo de um mecanismo de widget dedicado ou de um programa maior geralmente como um plug-in 
1203, ou  inglês britânico às vezes abreviado como ah é um gênero de ficção que consiste em histórias em que um ou mais eventos históricos ocorrem de forma diferente 
1206, na mecânica quântica an é uma função matemática que descreve o comportamento ondulatório de um elétron ou de um par de elétrons em um átomo 
1207, s são compostos orgânicos contendo grupos funcionais amina  -nh e carboxila  -cooh juntamente com uma cadeia lateral  grupo r específica para cada  
1208, mathison  23 de junho de 1912 – 7 de junho de 1954 foi um cientista da computação matemático lógico criptoanalista filósofo e biólogo teórico inglês 
1209, é a quantidade que expressa a extensão de uma figura ou forma bidimensional ou lâmina planar no plano 
1210, o  símbolo au ou ua é um de comprimento aproximadamente a distância da terra ao sol 
1212, an é uma pessoa envolvida em uma atividade relacionada à criação de arte praticando as artes ou demonstrando uma arte 
1213,  aktaion na mitologia grega filho do pastor sacerdotal aristeu e autônomo na beócia foi um famoso herói tebano 
1214, é uma tradição dentro do cristianismo que compreende a igreja da Inglaterra e igrejas que estão historicamente ligadas a ela ou mantêm crenças práticas de culto e estruturas eclesiásticas semelhantes 
1216,   athína   athínai é a capital e maior cidade da Grécia 
1217,   é um território ultramarino britânico no Caribe 
1227, o território de é um território externo desabitado da austrália que consiste em quatro tropicais de baixa altitude em dois recifes separados e o mar territorial de 12 milhas náuticas gerado pelas ilhas 
1235, Mackenzie pc  28 de janeiro de 1822 17 de abril de 1892 foi um político canadense que serviu como segundo primeiro-ministro do Canadá no cargo de 1873 a 1878 
1239,     morreu 232 aC foi um imperador indiano da dinastia maurya que governou quase todo o subcontinente indiano de até 232 aC 
1241, o significado da palavra na língua inglesa varia de acordo com o contexto histórico geográfico e político em que é usada 
1242, é uma linguagem de programação de computador de alto nível estruturada estaticamente tipada imperativa de amplo espectro e orientada a objetos estendida de pascal e outras linguagens 
1252, no cristianismo é um conceito cristológico que afirma a crença de que jesus cristo é o filho de deus que foi gerado por deus pai em um momento é distinto do pai e portanto subordinado ao pai 
1256,  19 de setembro de 86 – 7 de março de 161 também conhecido como antonino foi imperador romano de 138 a 161 
1260, o  aes também conhecido por seu nome original rijndael  é uma especificação para a de dados eletrônicos estabelecida pelos EUA instituto nacional de e tecnologia  nist em 2001 
1262, an  do francês argot gíria é uma linguagem secreta usada por vários grupos - por exemplo colegas de escola bandidos colegas entre muitos outros - para impedir que pessoas de fora entendam suas conversas 
1264,  é a propriedade de ser direcionalmente dependente o que implica propriedades diferentes em direções diferentes em oposição à isotropia 
